  1601     0.00000063  1000.00000000     0.00000000   357.10000000
  1602     0.00000063  1000.00000000     0.00000000   357.10000000
  1603     0.00000063  1000.00000000     0.00000000   357.10000000
  1604     0.00000063  1000.00000000     0.00000000   357.10000000
  1605     0.00000063  1000.00000000     0.00000000   357.10000000
  1606     0.00000063  1000.00000000     0.00000000   357.10000000
  1607     0.00000063  1000.00000000     0.00000000   357.10000000
  1608     0.00000063  1000.00000000     0.00000000   357.10000000
  1609     0.00000063  1000.00000000     0.00000000   357.10000000
  1610     0.00000063  1000.00000000     0.00000000   357.10000000
  1611     0.00000063  1000.00000000     0.00000000   357.10000000
  1612     0.00000063  1000.00000000     0.00000000   357.10000000
  1613     0.00000063  1000.00000000     0.00000000   357.10000000
  1614     0.00000063  1000.00000000     0.00000000   357.10000000
  1615     0.00000063  1000.00000000     0.00000000   357.10000000
  1616     0.00000063  1000.00000000     0.00000000   357.10000000
  1617     0.00000063  1000.00000000     0.00000000   357.10000000
  1618     0.00000063  1000.00000000     0.00000000   357.10000000
  1619     0.00000063  1000.00000000     0.00000000   357.10000000
  1620     0.00000063  1000.00000000     0.00000000   357.10000000
  1621     0.00000063  1000.00000000     0.00000000   357.10000000
  1622     0.00000063  1000.00000000     0.00000000   357.10000000
  1623     0.00000063  1000.00000000     0.00000000   357.10000000
  1624     0.00000063  1000.00000000     0.00000000   357.10000000
  1625     0.00000063  1000.00000000     0.00000000   357.10000000
  1626     0.00000063  1000.00000000     0.00000000   357.10000000
  1627     0.00000063  1000.00000000     0.00000000   357.10000000
  1628     0.00000063  1000.00000000     0.00000000   357.10000000
  1629     0.00000063  1000.00000000     0.00000000   357.10000000
  1630     0.00000063  1000.00000000     0.00000000   357.10000000
  1631     0.00000063  1000.00000000     0.00000000   357.10000000
  1632     0.00000063  1000.00000000     0.00000000   357.10000000
  1633     0.00000063  1000.00000000     0.00000000   357.10000000
  1634     0.00000063  1000.00000000     0.00000000   357.10000000
  1635     0.00000063  1000.00000000     0.00000000   357.10000000
  1636     0.00000063  1000.00000000     0.00000000   357.10000000
  1637     0.00000063  1000.00000000     0.00000000   357.10000000
  1638     0.00000063  1000.00000000     0.00000000   357.10000000
  1639     0.00000063  1000.00000000     0.00000000   357.10000000
  1640     0.00000063  1000.00000000     0.00000000   357.10000000
  1641     0.00000063  1000.00000000     0.00000000   357.10000000
  1642     0.00000063  1000.00000000     0.00000000   357.10000000
  1643     0.00000063  1000.00000000     0.00000000   357.10000000
  1644     0.00000063  1000.00000000     0.00000000   357.10000000
  1645     0.00000063  1000.00000000     0.00000000   357.10000000
  1646     0.00000063  1000.00000000     0.00000000   357.10000000
  1647     0.00000063  1000.00000000     0.00000000   357.10000000
  1648     0.00000063  1000.00000000     0.00000000   357.10000000
